"","sID","npID","nzsegment.x","Deposited.sediment.Class.x","productive_class.x","Suspended.Sediment.Class.x","min_year","N.values","N.Leftcensored","N.Rightcensored","DL","AL","Median","Mean","Q95","G540","G260","AnnMax","Median_Summer","p80","p83","p92","CI_G260_lower","CI_G260_upper","CI_G540_lower","CI_G540_upper","CI_Median_lower","CI_Median_upper","CI_Median_Summer_lower","CI_Median_Summer_upper","CI_95_lower","CI_95_upper","CI_80_lower","CI_80_upper","CI_83_lower","CI_83_upper","CI_92_lower","CI_92_upper","AnnMax_lower","AnnMax_upper","ImputedLower","ImputedUpper","nmonth","nBimonth","nqtr","No.years","FilterOK","NZReachID","nzsegment.y","MatchForPointSources","Overall","Deposited.sediment.Class.y","Suspended.Sediment.Class.y","productive_class.y","FlowSite","Site.Order.in.catchment.(Report)","NZTM.X","NZTM.Y","Status","CatName","Freshwater.Management.Unit.FMU","Water.management.subzone.One.Plan","Site.Type","Attr","NOF_Grade","yearz"
"881","Makotuku at Raetihi Motor Camp","ECOLI",7193268,"2","N",1,2018,12,0,0,NA,NA,183,446.666666666667,1431,33.3333333333333,33.3333333333333,1470,187,971.1,1014.66,1290.6,15.948534492584,56.8508386656652,15.948534492584,56.8508386656652,104.80584,934.91313,81.5615,1204.9837,943.60832,1470,184.09956,1314.17401,185.6611,1391.06129,885.637,1470,1470,1470,"No censored - no imputation required","Imputed",5,3,3,2,FALSE,7017142,7193268,7193268,"CW_Hill_VA","2",1,"N","Makotuku at Raetihi","Not Reported",1796493,5633040,"RepSite","Whangaehu","Whangaehu","Lower Makotuku (Whau_3c)","a","NOF.ECOLI.Combined","E","2014 - 2018"
"882","Makotuku at Raetihi Motor Camp","ECOLI",7193268,"2","N",1,2018,12,0,0,NA,NA,183,446.666666666667,1431,33.3333333333333,33.3333333333333,1470,187,971.1,1014.66,1290.6,15.948534492584,56.8508386656652,15.948534492584,56.8508386656652,104.80584,934.91313,81.5615,1204.9837,943.60832,1470,184.09956,1314.17401,185.6611,1391.06129,885.637,1470,1470,1470,"No censored - no imputation required","Imputed",5,3,3,2,FALSE,7017142,7193268,7193268,"CW_Hill_VA","2",1,"N","Makotuku at Raetihi","Not Reported",1796493,5633040,"RepSite","Whangaehu","Whangaehu","Lower Makotuku (Whau_3c)","a","NOF.ECOLI_PC.p95","Poor","2014 - 2018"
"883","Manawatu at Fitzherbert","ECOLI",7239110,"4","N",3,2018,25,0,0,NA,NA,201,1048.28,4425,36,44,5790,262,2185,2365,3920,29.0629850296173,60.1088570424553,22.3051845888386,52.4291135793308,111.12566,771.00902,120.2051,1354.31731,2362.50135,5790,629.97496,3836.07948,1001.97226,3918.75274,2052.06636,5732.10287,5790,5790,"No censored - no imputation required","Imputed",6,3,3,2,FALSE,7039931,7239110,7239110,"CW_Low_HS","4",3,"N","Manawatu at Teachers College","Not Reported",1822712,5527533,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.G260","D","2014 - 2018"
"884","Manawatu at Fitzherbert","ECOLI",7239110,"4","N",3,2018,25,0,0,NA,NA,201,1048.28,4425,36,44,5790,262,2185,2365,3920,29.0629850296173,60.1088570424553,22.3051845888386,52.4291135793308,111.12566,771.00902,120.2051,1354.31731,2362.50135,5790,629.97496,3836.07948,1001.97226,3918.75274,2052.06636,5732.10287,5790,5790,"No censored - no imputation required","Imputed",6,3,3,2,FALSE,7039931,7239110,7239110,"CW_Low_HS","4",3,"N","Manawatu at Teachers College","Not Reported",1822712,5527533,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.G540","E","2014 - 2018"
"885","Manawatu at Fitzherbert","ECOLI",7239110,"4","N",3,2018,25,0,0,NA,NA,201,1048.28,4425,36,44,5790,262,2185,2365,3920,29.0629850296173,60.1088570424553,22.3051845888386,52.4291135793308,111.12566,771.00902,120.2051,1354.31731,2362.50135,5790,629.97496,3836.07948,1001.97226,3918.75274,2052.06636,5732.10287,5790,5790,"No censored - no imputation required","Imputed",6,3,3,2,FALSE,7039931,7239110,7239110,"CW_Low_HS","4",3,"N","Manawatu at Teachers College","Not Reported",1822712,5527533,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.Med","D","2014 - 2018"
"886","Manawatu at Fitzherbert","ECOLI",7239110,"4","N",3,2018,25,0,0,NA,NA,201,1048.28,4425,36,44,5790,262,2185,2365,3920,29.0629850296173,60.1088570424553,22.3051845888386,52.4291135793308,111.12566,771.00902,120.2051,1354.31731,2362.50135,5790,629.97496,3836.07948,1001.97226,3918.75274,2052.06636,5732.10287,5790,5790,"No censored - no imputation required","Imputed",6,3,3,2,FALSE,7039931,7239110,7239110,"CW_Low_HS","4",3,"N","Manawatu at Teachers College","Not Reported",1822712,5527533,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.p95","E","2014 - 2018"
"887","Manawatu at Fitzherbert","ECOLI",7239110,"4","N",3,2018,25,0,0,NA,NA,201,1048.28,4425,36,44,5790,262,2185,2365,3920,29.0629850296173,60.1088570424553,22.3051845888386,52.4291135793308,111.12566,771.00902,120.2051,1354.31731,2362.50135,5790,629.97496,3836.07948,1001.97226,3918.75274,2052.06636,5732.10287,5790,5790,"No censored - no imputation required","Imputed",6,3,3,2,FALSE,7039931,7239110,7239110,"CW_Low_HS","4",3,"N","Manawatu at Teachers College","Not Reported",1822712,5527533,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.Combined","E","2014 - 2018"
"888","Manawatu at Fitzherbert","ECOLI",7239110,"4","N",3,2018,25,0,0,NA,NA,201,1048.28,4425,36,44,5790,262,2185,2365,3920,29.0629850296173,60.1088570424553,22.3051845888386,52.4291135793308,111.12566,771.00902,120.2051,1354.31731,2362.50135,5790,629.97496,3836.07948,1001.97226,3918.75274,2052.06636,5732.10287,5790,5790,"No censored - no imputation required","Imputed",6,3,3,2,FALSE,7039931,7239110,7239110,"CW_Low_HS","4",3,"N","Manawatu at Teachers College","Not Reported",1822712,5527533,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI_PC.p95","Poor","2014 - 2018"
"889","Manawatu at Foxton","ECOLI",7241844,"2","N",3,2010,129,3,4,9,9700,150,873.841612937117,4357.5,28.6821705426357,36.4341085271318,11085.3476909647,139,770,925.07,2636.8,29.8096620629925,43.6159060018788,22.6229966000892,35.6171817875656,97.79921,190,79.60354,190.99115,2304.82774,9755.39874,594.00336,1237.29683,697.82294,1847.72473,1500,4380.74521,11085.3476909647,11085.3476909647,"Imputed","Imputed",30,15,15,6,TRUE,7042238,7241844,NA,NA,"2",3,"N",NA,"Not Reported",1789653,5517436,"RepSite","Manawatu","Manawatu","Manawatu Estuary (Mana_13CMA)","a","NOF.ECOLI.G260","D","2014 - 2018"
"890","Manawatu at Foxton","ECOLI",7241844,"2","N",3,2010,129,3,4,9,9700,150,873.841612937117,4357.5,28.6821705426357,36.4341085271318,11085.3476909647,139,770,925.07,2636.8,29.8096620629925,43.6159060018788,22.6229966000892,35.6171817875656,97.79921,190,79.60354,190.99115,2304.82774,9755.39874,594.00336,1237.29683,697.82294,1847.72473,1500,4380.74521,11085.3476909647,11085.3476909647,"Imputed","Imputed",30,15,15,6,TRUE,7042238,7241844,NA,NA,"2",3,"N",NA,"Not Reported",1789653,5517436,"RepSite","Manawatu","Manawatu","Manawatu Estuary (Mana_13CMA)","a","NOF.ECOLI.G540","D","2014 - 2018"
"891","Manawatu at Foxton","ECOLI",7241844,"2","N",3,2010,129,3,4,9,9700,150,873.841612937117,4357.5,28.6821705426357,36.4341085271318,11085.3476909647,139,770,925.07,2636.8,29.8096620629925,43.6159060018788,22.6229966000892,35.6171817875656,97.79921,190,79.60354,190.99115,2304.82774,9755.39874,594.00336,1237.29683,697.82294,1847.72473,1500,4380.74521,11085.3476909647,11085.3476909647,"Imputed","Imputed",30,15,15,6,TRUE,7042238,7241844,NA,NA,"2",3,"N",NA,"Not Reported",1789653,5517436,"RepSite","Manawatu","Manawatu","Manawatu Estuary (Mana_13CMA)","a","NOF.ECOLI.Med","D","2014 - 2018"
"892","Manawatu at Foxton","ECOLI",7241844,"2","N",3,2010,129,3,4,9,9700,150,873.841612937117,4357.5,28.6821705426357,36.4341085271318,11085.3476909647,139,770,925.07,2636.8,29.8096620629925,43.6159060018788,22.6229966000892,35.6171817875656,97.79921,190,79.60354,190.99115,2304.82774,9755.39874,594.00336,1237.29683,697.82294,1847.72473,1500,4380.74521,11085.3476909647,11085.3476909647,"Imputed","Imputed",30,15,15,6,TRUE,7042238,7241844,NA,NA,"2",3,"N",NA,"Not Reported",1789653,5517436,"RepSite","Manawatu","Manawatu","Manawatu Estuary (Mana_13CMA)","a","NOF.ECOLI.p95","E","2014 - 2018"
"893","Manawatu at Foxton","ECOLI",7241844,"2","N",3,2010,129,3,4,9,9700,150,873.841612937117,4357.5,28.6821705426357,36.4341085271318,11085.3476909647,139,770,925.07,2636.8,29.8096620629925,43.6159060018788,22.6229966000892,35.6171817875656,97.79921,190,79.60354,190.99115,2304.82774,9755.39874,594.00336,1237.29683,697.82294,1847.72473,1500,4380.74521,11085.3476909647,11085.3476909647,"Imputed","Imputed",30,15,15,6,TRUE,7042238,7241844,NA,NA,"2",3,"N",NA,"Not Reported",1789653,5517436,"RepSite","Manawatu","Manawatu","Manawatu Estuary (Mana_13CMA)","a","NOF.ECOLI.Combined","E","2014 - 2018"
"894","Manawatu at Foxton","ECOLI",7241844,"2","N",3,2010,129,3,4,9,9700,150,873.841612937117,4357.5,28.6821705426357,36.4341085271318,11085.3476909647,139,770,925.07,2636.8,29.8096620629925,43.6159060018788,22.6229966000892,35.6171817875656,97.79921,190,79.60354,190.99115,2304.82774,9755.39874,594.00336,1237.29683,697.82294,1847.72473,1500,4380.74521,11085.3476909647,11085.3476909647,"Imputed","Imputed",30,15,15,6,TRUE,7042238,7241844,NA,NA,"2",3,"N",NA,"Not Reported",1789653,5517436,"RepSite","Manawatu","Manawatu","Manawatu Estuary (Mana_13CMA)","a","NOF.ECOLI_PC.p95","Poor","2014 - 2018"
"895","Manawatu at Hopelands","ECOLI",7238779,"2","N",4,2017,47,3,1,9,9700,120,1057.95053853541,3287.5,23.4042553191489,34.0425531914894,25313.2878869133,90,641,1151,2692.4,23.821839645668,46.0004398072205,14.8682601901066,34.8355388980408,74.17322,223.24016,64.56134,207.56504,1707.66177,18006.4892,295.7907,1971.17969,439.52536,2448.13747,1150.25993,4135.56012,25313.2878869133,25313.2878869133,"Imputed","Imputed",11,6,6,3,TRUE,7039708,7238779,7238779,NA,"2",4,"N","Manawatu at Hopelands","18",1851498,5528097,"RepSite","Manawatu","Manawatu","Tamaki - Hopelands (Mana_5a)","a","NOF.ECOLI.G260","D","2014 - 2018"
"896","Manawatu at Hopelands","ECOLI",7238779,"2","N",4,2017,47,3,1,9,9700,120,1057.95053853541,3287.5,23.4042553191489,34.0425531914894,25313.2878869133,90,641,1151,2692.4,23.821839645668,46.0004398072205,14.8682601901066,34.8355388980408,74.17322,223.24016,64.56134,207.56504,1707.66177,18006.4892,295.7907,1971.17969,439.52536,2448.13747,1150.25993,4135.56012,25313.2878869133,25313.2878869133,"Imputed","Imputed",11,6,6,3,TRUE,7039708,7238779,7238779,NA,"2",4,"N","Manawatu at Hopelands","18",1851498,5528097,"RepSite","Manawatu","Manawatu","Tamaki - Hopelands (Mana_5a)","a","NOF.ECOLI.G540","D","2014 - 2018"
"897","Manawatu at Hopelands","ECOLI",7238779,"2","N",4,2017,47,3,1,9,9700,120,1057.95053853541,3287.5,23.4042553191489,34.0425531914894,25313.2878869133,90,641,1151,2692.4,23.821839645668,46.0004398072205,14.8682601901066,34.8355388980408,74.17322,223.24016,64.56134,207.56504,1707.66177,18006.4892,295.7907,1971.17969,439.52536,2448.13747,1150.25993,4135.56012,25313.2878869133,25313.2878869133,"Imputed","Imputed",11,6,6,3,TRUE,7039708,7238779,7238779,NA,"2",4,"N","Manawatu at Hopelands","18",1851498,5528097,"RepSite","Manawatu","Manawatu","Tamaki - Hopelands (Mana_5a)","a","NOF.ECOLI.Med","A","2014 - 2018"
"898","Manawatu at Hopelands","ECOLI",7238779,"2","N",4,2017,47,3,1,9,9700,120,1057.95053853541,3287.5,23.4042553191489,34.0425531914894,25313.2878869133,90,641,1151,2692.4,23.821839645668,46.0004398072205,14.8682601901066,34.8355388980408,74.17322,223.24016,64.56134,207.56504,1707.66177,18006.4892,295.7907,1971.17969,439.52536,2448.13747,1150.25993,4135.56012,25313.2878869133,25313.2878869133,"Imputed","Imputed",11,6,6,3,TRUE,7039708,7238779,7238779,NA,"2",4,"N","Manawatu at Hopelands","18",1851498,5528097,"RepSite","Manawatu","Manawatu","Tamaki - Hopelands (Mana_5a)","a","NOF.ECOLI.p95","E","2014 - 2018"
"899","Manawatu at Hopelands","ECOLI",7238779,"2","N",4,2017,47,3,1,9,9700,120,1057.95053853541,3287.5,23.4042553191489,34.0425531914894,25313.2878869133,90,641,1151,2692.4,23.821839645668,46.0004398072205,14.8682601901066,34.8355388980408,74.17322,223.24016,64.56134,207.56504,1707.66177,18006.4892,295.7907,1971.17969,439.52536,2448.13747,1150.25993,4135.56012,25313.2878869133,25313.2878869133,"Imputed","Imputed",11,6,6,3,TRUE,7039708,7238779,7238779,NA,"2",4,"N","Manawatu at Hopelands","18",1851498,5528097,"RepSite","Manawatu","Manawatu","Tamaki - Hopelands (Mana_5a)","a","NOF.ECOLI.Combined","E","2014 - 2018"
"900","Manawatu at Hopelands","ECOLI",7238779,"2","N",4,2017,47,3,1,9,9700,120,1057.95053853541,3287.5,23.4042553191489,34.0425531914894,25313.2878869133,90,641,1151,2692.4,23.821839645668,46.0004398072205,14.8682601901066,34.8355388980408,74.17322,223.24016,64.56134,207.56504,1707.66177,18006.4892,295.7907,1971.17969,439.52536,2448.13747,1150.25993,4135.56012,25313.2878869133,25313.2878869133,"Imputed","Imputed",11,6,6,3,TRUE,7039708,7238779,7238779,NA,"2",4,"N","Manawatu at Hopelands","18",1851498,5528097,"RepSite","Manawatu","Manawatu","Tamaki - Hopelands (Mana_5a)","a","NOF.ECOLI_PC.p95","Poor","2014 - 2018"
"901","Manawatu at u/s PNCC STP","ECOLI",7239481,"4","N",3,2017,47,0,0,NA,NA,173,909.106382978723,4528.5,29.7872340425532,44.6808510638298,7700,152.5,1610,1771.4,3289.6,33.3676932782444,56.5730665393851,20.1612729033718,41.6136144036202,110,440,109.88459,446.463,2113.84412,7421.15829,534.63256,2131.41198,623.63575,3114.78492,1770.36391,6421.37019,7700,7700,"Imputed","No censored - no imputation required",12,6,6,3,TRUE,7040164,7239481,7239441,NA,"4",3,"N","Manawatu at Teachers College","47",1819188,5525994,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.G260","D","2014 - 2018"
"902","Manawatu at u/s PNCC STP","ECOLI",7239481,"4","N",3,2017,47,0,0,NA,NA,173,909.106382978723,4528.5,29.7872340425532,44.6808510638298,7700,152.5,1610,1771.4,3289.6,33.3676932782444,56.5730665393851,20.1612729033718,41.6136144036202,110,440,109.88459,446.463,2113.84412,7421.15829,534.63256,2131.41198,623.63575,3114.78492,1770.36391,6421.37019,7700,7700,"Imputed","No censored - no imputation required",12,6,6,3,TRUE,7040164,7239481,7239441,NA,"4",3,"N","Manawatu at Teachers College","47",1819188,5525994,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.G540","D","2014 - 2018"
"903","Manawatu at u/s PNCC STP","ECOLI",7239481,"4","N",3,2017,47,0,0,NA,NA,173,909.106382978723,4528.5,29.7872340425532,44.6808510638298,7700,152.5,1610,1771.4,3289.6,33.3676932782444,56.5730665393851,20.1612729033718,41.6136144036202,110,440,109.88459,446.463,2113.84412,7421.15829,534.63256,2131.41198,623.63575,3114.78492,1770.36391,6421.37019,7700,7700,"Imputed","No censored - no imputation required",12,6,6,3,TRUE,7040164,7239481,7239441,NA,"4",3,"N","Manawatu at Teachers College","47",1819188,5525994,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.Med","D","2014 - 2018"
"904","Manawatu at u/s PNCC STP","ECOLI",7239481,"4","N",3,2017,47,0,0,NA,NA,173,909.106382978723,4528.5,29.7872340425532,44.6808510638298,7700,152.5,1610,1771.4,3289.6,33.3676932782444,56.5730665393851,20.1612729033718,41.6136144036202,110,440,109.88459,446.463,2113.84412,7421.15829,534.63256,2131.41198,623.63575,3114.78492,1770.36391,6421.37019,7700,7700,"Imputed","No censored - no imputation required",12,6,6,3,TRUE,7040164,7239481,7239441,NA,"4",3,"N","Manawatu at Teachers College","47",1819188,5525994,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.p95","E","2014 - 2018"
"905","Manawatu at u/s PNCC STP","ECOLI",7239481,"4","N",3,2017,47,0,0,NA,NA,173,909.106382978723,4528.5,29.7872340425532,44.6808510638298,7700,152.5,1610,1771.4,3289.6,33.3676932782444,56.5730665393851,20.1612729033718,41.6136144036202,110,440,109.88459,446.463,2113.84412,7421.15829,534.63256,2131.41198,623.63575,3114.78492,1770.36391,6421.37019,7700,7700,"Imputed","No censored - no imputation required",12,6,6,3,TRUE,7040164,7239481,7239441,NA,"4",3,"N","Manawatu at Teachers College","47",1819188,5525994,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI.Combined","E","2014 - 2018"
"906","Manawatu at u/s PNCC STP","ECOLI",7239481,"4","N",3,2017,47,0,0,NA,NA,173,909.106382978723,4528.5,29.7872340425532,44.6808510638298,7700,152.5,1610,1771.4,3289.6,33.3676932782444,56.5730665393851,20.1612729033718,41.6136144036202,110,440,109.88459,446.463,2113.84412,7421.15829,534.63256,2131.41198,623.63575,3114.78492,1770.36391,6421.37019,7700,7700,"Imputed","No censored - no imputation required",12,6,6,3,TRUE,7040164,7239481,7239441,NA,"4",3,"N","Manawatu at Teachers College","47",1819188,5525994,"RepSite","Manawatu","Manawatu","Lower Manawatu (Mana_11a)","a","NOF.ECOLI_PC.p95","Poor","2014 - 2018"
"907","Manawatu at Upper Gorge","ECOLI",7237871,"2","N",4,2017,42,0,0,NA,NA,265,1510.09523809524,5880,38.0952380952381,50,17300,260,2151,2786.4,4856,37.6996754177847,62.3003245822153,26.8474101714455,50.7839992078674,186.33545,480.56272,143.73674,633.68558,3216.87636,15031.73103,947.99695,4091.79227,1698.16457,4800,2645.74846,7648.0386,17300,17300,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7039002,7237871,7237871,NA,"2",4,"N","Manawatu at Upper Gorge","42",1839393,5531597,"RepSite","Manawatu","Manawatu","Upper Gorge (Mana_9a)","a","NOF.ECOLI.G260","D","2014 - 2018"
"908","Manawatu at Upper Gorge","ECOLI",7237871,"2","N",4,2017,42,0,0,NA,NA,265,1510.09523809524,5880,38.0952380952381,50,17300,260,2151,2786.4,4856,37.6996754177847,62.3003245822153,26.8474101714455,50.7839992078674,186.33545,480.56272,143.73674,633.68558,3216.87636,15031.73103,947.99695,4091.79227,1698.16457,4800,2645.74846,7648.0386,17300,17300,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7039002,7237871,7237871,NA,"2",4,"N","Manawatu at Upper Gorge","42",1839393,5531597,"RepSite","Manawatu","Manawatu","Upper Gorge (Mana_9a)","a","NOF.ECOLI.G540","E","2014 - 2018"
"909","Manawatu at Upper Gorge","ECOLI",7237871,"2","N",4,2017,42,0,0,NA,NA,265,1510.09523809524,5880,38.0952380952381,50,17300,260,2151,2786.4,4856,37.6996754177847,62.3003245822153,26.8474101714455,50.7839992078674,186.33545,480.56272,143.73674,633.68558,3216.87636,15031.73103,947.99695,4091.79227,1698.16457,4800,2645.74846,7648.0386,17300,17300,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7039002,7237871,7237871,NA,"2",4,"N","Manawatu at Upper Gorge","42",1839393,5531597,"RepSite","Manawatu","Manawatu","Upper Gorge (Mana_9a)","a","NOF.ECOLI.Med","E","2014 - 2018"
"910","Manawatu at Upper Gorge","ECOLI",7237871,"2","N",4,2017,42,0,0,NA,NA,265,1510.09523809524,5880,38.0952380952381,50,17300,260,2151,2786.4,4856,37.6996754177847,62.3003245822153,26.8474101714455,50.7839992078674,186.33545,480.56272,143.73674,633.68558,3216.87636,15031.73103,947.99695,4091.79227,1698.16457,4800,2645.74846,7648.0386,17300,17300,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7039002,7237871,7237871,NA,"2",4,"N","Manawatu at Upper Gorge","42",1839393,5531597,"RepSite","Manawatu","Manawatu","Upper Gorge (Mana_9a)","a","NOF.ECOLI.p95","E","2014 - 2018"
"911","Manawatu at Upper Gorge","ECOLI",7237871,"2","N",4,2017,42,0,0,NA,NA,265,1510.09523809524,5880,38.0952380952381,50,17300,260,2151,2786.4,4856,37.6996754177847,62.3003245822153,26.8474101714455,50.7839992078674,186.33545,480.56272,143.73674,633.68558,3216.87636,15031.73103,947.99695,4091.79227,1698.16457,4800,2645.74846,7648.0386,17300,17300,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7039002,7237871,7237871,NA,"2",4,"N","Manawatu at Upper Gorge","42",1839393,5531597,"RepSite","Manawatu","Manawatu","Upper Gorge (Mana_9a)","a","NOF.ECOLI.Combined","E","2014 - 2018"
"912","Manawatu at Upper Gorge","ECOLI",7237871,"2","N",4,2017,42,0,0,NA,NA,265,1510.09523809524,5880,38.0952380952381,50,17300,260,2151,2786.4,4856,37.6996754177847,62.3003245822153,26.8474101714455,50.7839992078674,186.33545,480.56272,143.73674,633.68558,3216.87636,15031.73103,947.99695,4091.79227,1698.16457,4800,2645.74846,7648.0386,17300,17300,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7039002,7237871,7237871,NA,"2",4,"N","Manawatu at Upper Gorge","42",1839393,5531597,"RepSite","Manawatu","Manawatu","Upper Gorge (Mana_9a)","a","NOF.ECOLI_PC.p95","Poor","2014 - 2018"
"913","Manawatu at Weber Road","ECOLI",7235487,"2","N",4,2017,47,0,0,NA,NA,140,1054.29787234043,6300,25.531914893617,36.1702127659574,12000,140,954,1243.2,4373.4,25.6875745842273,48.1584009416094,16.6038772150109,37.1236179460847,109.51732,185.54962,109.31227,167.69143,1934.98015,11198.3301,387.91761,2106.2668,470.46119,3504.21896,1240.83179,9013.79238,12000,12000,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7037199,7235487,7235487,NA,"2",4,"N","Manawatu at Weber Road","9",1864903,5540903,"RepSite","Manawatu","Manawatu","Upper Manawatu (Mana_1a)","a","NOF.ECOLI.G260","D","2014 - 2018"
"914","Manawatu at Weber Road","ECOLI",7235487,"2","N",4,2017,47,0,0,NA,NA,140,1054.29787234043,6300,25.531914893617,36.1702127659574,12000,140,954,1243.2,4373.4,25.6875745842273,48.1584009416094,16.6038772150109,37.1236179460847,109.51732,185.54962,109.31227,167.69143,1934.98015,11198.3301,387.91761,2106.2668,470.46119,3504.21896,1240.83179,9013.79238,12000,12000,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7037199,7235487,7235487,NA,"2",4,"N","Manawatu at Weber Road","9",1864903,5540903,"RepSite","Manawatu","Manawatu","Upper Manawatu (Mana_1a)","a","NOF.ECOLI.G540","D","2014 - 2018"
"915","Manawatu at Weber Road","ECOLI",7235487,"2","N",4,2017,47,0,0,NA,NA,140,1054.29787234043,6300,25.531914893617,36.1702127659574,12000,140,954,1243.2,4373.4,25.6875745842273,48.1584009416094,16.6038772150109,37.1236179460847,109.51732,185.54962,109.31227,167.69143,1934.98015,11198.3301,387.91761,2106.2668,470.46119,3504.21896,1240.83179,9013.79238,12000,12000,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7037199,7235487,7235487,NA,"2",4,"N","Manawatu at Weber Road","9",1864903,5540903,"RepSite","Manawatu","Manawatu","Upper Manawatu (Mana_1a)","a","NOF.ECOLI.Med","D","2014 - 2018"
"916","Manawatu at Weber Road","ECOLI",7235487,"2","N",4,2017,47,0,0,NA,NA,140,1054.29787234043,6300,25.531914893617,36.1702127659574,12000,140,954,1243.2,4373.4,25.6875745842273,48.1584009416094,16.6038772150109,37.1236179460847,109.51732,185.54962,109.31227,167.69143,1934.98015,11198.3301,387.91761,2106.2668,470.46119,3504.21896,1240.83179,9013.79238,12000,12000,"Imputed","No censored - no imputation required",11,6,6,3,TRUE,7037199,7235487,7235487,NA,"2",4,"N","Manawatu at Weber Road","9",1864903,5540903,"RepSite","Manawatu","Manawatu","Upper Manawatu (Mana_1a)","a","NOF.ECOLI.p95","E","2014 - 2018"
